pseudo relevance feedback,SIGIR 2012: Personalization of search results using interaction behaviors in search sessions
run measure gp,SIGIR 2012: Personalization of search results using interaction behaviors in search sessions
segment level,SIGIR 2012: Personalization of search results using interaction behaviors in search sessions
session track,SIGIR 2012: Personalization of search results using interaction behaviors in search sessions
south korea,SIGIR 2012: Personalization of search results using interaction behaviors in search sessions
south korean,SIGIR 2012: Personalization of search results using interaction behaviors in search sessions
specific goal,SIGIR 2012: Personalization of search results using interaction behaviors in search sessions
subject descriptor,SIGIR 2012: Personalization of search results using interaction behaviors in search sessions
task naming product level goal,SIGIR 2012: Personalization of search results using interaction behaviors in search sessions
term measurement,SIGIR 2012: Personalization of search results using interaction behaviors in search sessions
trec dataset,SIGIR 2012: Personalization of search results using interaction behaviors in search sessions
trec session,SIGIR 2012: Personalization of search results using interaction behaviors in search sessions
trec session track,SIGIR 2012: Personalization of search results using interaction behaviors in search sessions
trevor malcolm week,SIGIR 2012: Personalization of search results using interaction behaviors in search sessions
unnamed factual document,SIGIR 2012: Personalization of search results using interaction behaviors in search sessions
unnamed named named product factual factual factual factual model,SIGIR 2012: Personalization of search results using interaction behaviors in search sessions
abstract although,SIGIR 2012: User evaluation of query quality
acm transaction,SIGIR 2012: User evaluation of query quality
carolina chapel hill,SIGIR 2012: User evaluation of query quality
check to,SIGIR 2012: User evaluation of query quality
consumer report,SIGIR 2012: User evaluation of query quality
demographic questionnaire,SIGIR 2012: User evaluation of query quality
diane kelly,SIGIR 2012: User evaluation of query quality
exit interview,SIGIR 2012: User evaluation of query quality
harley davidson,SIGIR 2012: User evaluation of query quality
human factor keywords query,SIGIR 2012: User evaluation of query quality
interactive intelligent system,SIGIR 2012: User evaluation of query quality
introduction query,SIGIR 2012: User evaluation of query quality
kun huang school,SIGIR 2012: User evaluation of query quality
la vega,SIGIR 2012: User evaluation of query quality
low condition,SIGIR 2012: User evaluation of query quality
management beijing normal university beijing,SIGIR 2012: User evaluation of query quality
problem id query length,SIGIR 2012: User evaluation of query quality
problem number relevant performance,SIGIR 2012: User evaluation of query quality
problem reciprocal rank,SIGIR 2012: User evaluation of query quality
query eight,SIGIR 2012: User evaluation of query quality
reciprocal rank,SIGIR 2012: User evaluation of query quality
scale how,SIGIR 2012: User evaluation of query quality
sils university,SIGIR 2012: User evaluation of query quality
subject descriptor,SIGIR 2012: User evaluation of query quality
term experimentation,SIGIR 2012: User evaluation of query quality
trec aquaint,SIGIR 2012: User evaluation of query quality
abstract for,SIGIR 2012: Efficient in-memory top-k document retrieval
data storage representation,SIGIR 2012: Efficient in-memory top-k document retrieval
document array wavelet tree,SIGIR 2012: Efficient in-memory top-k document retrieval
document map,SIGIR 2012: Efficient in-memory top-k document retrieval
experimental setup,SIGIR 2012: Efficient in-memory top-k document retrieval
falk scholer school,SIGIR 2012: Efficient in-memory top-k document retrieval
federal register,SIGIR 2012: Efficient in-memory top-k document retrieval
financial time,SIGIR 2012: Efficient in-memory top-k document retrieval
foreign broadcast information service,SIGIR 2012: Efficient in-memory top-k document retrieval
function greedy,SIGIR 2012: Efficient in-memory top-k document retrieval
index traditional,SIGIR 2012: Efficient in-memory top-k document retrieval
intel xeon,SIGIR 2012: Efficient in-memory top-k document retrieval
la time,SIGIR 2012: Efficient in-memory top-k document retrieval
matthias petri school,SIGIR 2012: Efficient in-memory top-k document retrieval
query length we,SIGIR 2012: Efficient in-memory top-k document retrieval
rmit university melbourne,SIGIR 2012: Efficient in-memory top-k document retrieval
shane culpepper school,SIGIR 2012: Efficient in-memory top-k document retrieval
subject descriptor,SIGIR 2012: Efficient in-memory top-k document retrieval
term map,SIGIR 2012: Efficient in-memory top-k document retrieval
term map posting list document cache,SIGIR 2012: Efficient in-memory top-k document retrieval
text compression,SIGIR 2012: Efficient in-memory top-k document retrieval
text indexing,SIGIR 2012: Efficient in-memory top-k document retrieval
text processing,SIGIR 2012: Efficient in-memory top-k document retrieval
total match average,SIGIR 2012: Efficient in-memory top-k document retrieval
tree efficient,SIGIR 2012: Efficient in-memory top-k document retrieval
ubuntu linux,SIGIR 2012: Efficient in-memory top-k document retrieval
active index archive index,SIGIR 2012: Index maintenance for time-travel text search
architecture figure,SIGIR 2012: Index maintenance for time-travel text search
archive index shard,SIGIR 2012: Index maintenance for time-travel text search
archive indexing system,SIGIR 2012: Index maintenance for time-travel text search
bounded subsumption,SIGIR 2012: Index maintenance for time-travel text search
crawl figure,SIGIR 2012: Index maintenance for time-travel text search
dataset coverage size,SIGIR 2012: Index maintenance for time-travel text search
difsharding dataset,SIGIR 2012: Index maintenance for time-travel text search
english wikipedia,SIGIR 2012: Index maintenance for time-travel text search
european archive,SIGIR 2012: Index maintenance for time-travel text search
framework programme,SIGIR 2012: Index maintenance for time-travel text search
general term experimentation,SIGIR 2012: Index maintenance for time-travel text search
index maintenance,SIGIR 2012: Index maintenance for time-travel text search
index maintenance performance figure,SIGIR 2012: Index maintenance for time-travel text search
klaus berberich,SIGIR 2012: Index maintenance for time-travel text search
monthly index partition,SIGIR 2012: Index maintenance for time-travel text search
performance keywords,SIGIR 2012: Index maintenance for time-travel text search
query processing to,SIGIR 2012: Index maintenance for time-travel text search
ralf schenkel,SIGIR 2012: Index maintenance for time-travel text search
saarland university,SIGIR 2012: Index maintenance for time-travel text search
srikanta bedathur,SIGIR 2012: Index maintenance for time-travel text search
staircase property,SIGIR 2012: Index maintenance for time-travel text search
subject descriptor,SIGIR 2012: Index maintenance for time-travel text search
wayback machine,SIGIR 2012: Index maintenance for time-travel text search
web archive,SIGIR 2012: Index maintenance for time-travel text search
abstract versioned,SIGIR 2012: Optimizing positional index structures for versioned document collections
archival web,SIGIR 2012: Optimizing positional index structures for versioned document collections
computational biology,SIGIR 2012: Optimizing positional index structures for versioned document collections
