weighting function,SIGIR 2012: Improving tweet stream classification by detecting changes in word probability
weighting method,SIGIR 2012: Improving tweet stream classification by detecting changes in word probability
word n-grams,SIGIR 2012: Improving tweet stream classification by detecting changes in word probability
ad-hoc search,SIGIR 2012: Personalized diversification of search results
ambiguous query,SIGIR 2012: Personalized diversification of search results
aspect space,SIGIR 2012: Personalized diversification of search results
baseline retrieval function,SIGIR 2012: Personalized diversification of search results
baseline search,SIGIR 2012: Personalized diversification of search results
baseline search system,SIGIR 2012: Personalized diversification of search results
baseline system,SIGIR 2012: Personalized diversification of search results
bm25 model,SIGIR 2012: Personalized diversification of search results
classification approach,SIGIR 2012: Personalized diversification of search results
classification error,SIGIR 2012: Personalized diversification of search results
classification information,SIGIR 2012: Personalized diversification of search results
commercial search engine,SIGIR 2012: Personalized diversification of search results
component normalization,SIGIR 2012: Personalized diversification of search results
conditional independence,SIGIR 2012: Personalized diversification of search results
diversification approach,SIGIR 2012: Personalized diversification of search results
diversification component,SIGIR 2012: Personalized diversification of search results
diversification estimate,SIGIR 2012: Personalized diversification of search results
diversification framework,SIGIR 2012: Personalized diversification of search results
diversification metric,SIGIR 2012: Personalized diversification of search results
diversification model,SIGIR 2012: Personalized diversification of search results
diversification strategy,SIGIR 2012: Personalized diversification of search results
diversified selection,SIGIR 2012: Personalized diversification of search results
diversity dimension,SIGIR 2012: Personalized diversification of search results
diversity metric,SIGIR 2012: Personalized diversification of search results
diversity performance,SIGIR 2012: Personalized diversification of search results
document classification,SIGIR 2012: Personalized diversification of search results
document collection,SIGIR 2012: Personalized diversification of search results
document distribution,SIGIR 2012: Personalized diversification of search results
document generation,SIGIR 2012: Personalized diversification of search results
document prior,SIGIR 2012: Personalized diversification of search results
document profile,SIGIR 2012: Personalized diversification of search results
document relevance,SIGIR 2012: Personalized diversification of search results
evaluation framework,SIGIR 2012: Personalized diversification of search results
evaluation interface,SIGIR 2012: Personalized diversification of search results
evaluation list,SIGIR 2012: Personalized diversification of search results
evaluation methodology,SIGIR 2012: Personalized diversification of search results
evaluation metric,SIGIR 2012: Personalized diversification of search results
evaluation topic,SIGIR 2012: Personalized diversification of search results
explicit search result diversification,SIGIR 2012: Personalized diversification of search results
fusion problem,SIGIR 2012: Personalized diversification of search results
graded relevance,SIGIR 2012: Personalized diversification of search results
human factor,SIGIR 2012: Personalized diversification of search results
information filtering,SIGIR 2012: Personalized diversification of search results
information need,SIGIR 2012: Personalized diversification of search results
information retrieval,SIGIR 2012: Personalized diversification of search results
information retrieval evaluation,SIGIR 2012: Personalized diversification of search results
information search,SIGIR 2012: Personalized diversification of search results
intent-oriented approach,SIGIR 2012: Personalized diversification of search results
intent-oriented diversification,SIGIR 2012: Personalized diversification of search results
ir diversity,SIGIR 2012: Personalized diversification of search results
keyword query,SIGIR 2012: Personalized diversification of search results
language model,SIGIR 2012: Personalized diversification of search results
linear combination,SIGIR 2012: Personalized diversification of search results
objective function,SIGIR 2012: Personalized diversification of search results
odp category,SIGIR 2012: Personalized diversification of search results
odp classification,SIGIR 2012: Personalized diversification of search results
odp classifier,SIGIR 2012: Personalized diversification of search results
odp concept,SIGIR 2012: Personalized diversification of search results
odp subtopics,SIGIR 2012: Personalized diversification of search results
offline data,SIGIR 2012: Personalized diversification of search results
online evaluation,SIGIR 2012: Personalized diversification of search results
original formulation,SIGIR 2012: Personalized diversification of search results
original ranking,SIGIR 2012: Personalized diversification of search results
original result set,SIGIR 2012: Personalized diversification of search results
personalized aspect,SIGIR 2012: Personalized diversification of search results
personalized diversification,SIGIR 2012: Personalized diversification of search results
personalized diversity,SIGIR 2012: Personalized diversification of search results
personalized diversity model,SIGIR 2012: Personalized diversification of search results
personalized estimation,SIGIR 2012: Personalized diversification of search results
personalized query aspect,SIGIR 2012: Personalized diversification of search results
personalized retrieval system,SIGIR 2012: Personalized diversification of search results
personalized search,SIGIR 2012: Personalized diversification of search results
